SampleName,VolumeDensity,SurfaceAreaDensity,MeanBreadthDensity,EulerNumberDensity,VoxelCount,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius
Scan001_076,0.924,0.045,-0.0005462,-3.87E-06,184889,184889,19867.4008,90.1746,0.42,0.2,20.6,81.6,18.8,84.8,5.2,85.4,49.764,49.8908,47.3088,49.764,49.8908,47.3088,53.7376,36.8364,24.376,25.6678,28.9398,76.5102,1.4566,2.3926,1.7204,50.8,48.6,54,38.3332
Scan001_077,0.966,0.051,-0.0008241,-4.38E-06,137923.1429,137923.1429,15594.75629,74.70714286,0.446714286,0.285714286,26.71428571,86,26.71428571,84.14285714,11.57142857,65.57142857,54.136,57.13442857,38.24214286,54.136,57.13442857,38.24214286,43.88014286,32.66085714,20.90214286,-46.02585714,6.888571429,-42.60771429,1.385,2.356714286,1.754285714,42.28571429,57.85714286,34.14285714,35.33314286
Scan001_078,0.916,0.051,-0.0007925,1.29E-07,101805.3333,101805.3333,11865.821,64.16922222,0.433222222,0.888888889,5.333333333,58.22222222,38.11111111,85.66666667,17.22222222,67.88888889,32.46911111,63.41933333,43.458,32.46911111,63.41933333,43.458,38.24566667,26.47055556,17.37411111,5.066444444,-26.80355556,56.33533333,1.521222222,2.499888889,1.644,32,64.33333333,45,30.22233333
Scan001_079,0.971,0.026,-0.0006018,-6.44E-07,484703,484703,40164.9585,126.6,0.39,1,0,100,9,90.5,0,100,50.861,43.0285,48.4145,50.861,43.0285,48.4145,67.8565,58.7965,35.1,7.5025,5.0355,19.3195,1.1585,2.044,1.7425,36,49.5,47.5,62.333
Scan001_080,0.779,0.033,-9.59E-05,-2.06E-06,156409,156409,16596.6266,78.9062,0.3724,0.4,10.4,70.4,20.4,82.8,25,87.4,40.437,50.0562,58.465,40.437,50.0562,58.465,40.9248,32.1358,19.273,24.438,8.7296,19.4092,1.5422,2.3404,1.565,51,55.6,57.6,39.1334
Scan001_081,0.675,0.043,-0.0002177,2.32E-06,112552,112552,13617.379,69.1995,0.346333333,1.166666667,19,79.5,38.83333333,98.33333333,36.5,86.66666667,49.04816667,71.30416667,59.78,49.04816667,71.30416667,59.78,43.4675,26.1205,18.19883333,-29.59416667,-5.660833333,-11.499,2.06,3.209166667,1.515333333,45.5,72.83333333,57.66666667,29.66666667
Scan001_082,0.527,0.051,0.0001161,-3.81E-05,87720.33333,87720.33333,13064.98117,69.115,0.254666667,-5.166666667,19.33333333,64.16666667,16.16666667,58.33333333,52.16666667,97.16666667,42.41333333,37.17666667,73.74633333,42.41333333,37.17666667,73.74633333,30.70783333,21.05766667,13.40383333,-48.55783333,11.41416667,7.549333333,1.770166667,2.923666667,1.696166667,42.5,41,70.83333333,18.778
Scan001_083,0.844,0.036,-0.0002682,-3.61E-06,209703.75,209703.75,18691.48525,76.11025,0.37725,1.25,17,82.5,39.75,95.75,33.25,100,51.85775,64.99575,72.71975,51.85775,64.99575,72.71975,44.2905,33.03525,21.4335,24.909,27.0035,14.617,1.43225,2.645,1.90725,45.25,52.75,70,34.25
Scan001_084,0.512,0.036,-9.69E-05,-5.15E-06,102801,102801,13592.4336,76.0298,0.2682,0.2,30.4,92.2,24.8,83,23.2,79.6,64.7458,58.3886,51.9944,64.7458,58.3886,51.9944,44.7806,31.2772,14.347,21.6096,19.2926,37.223,1.5154,4.0966,2.6188,52.2,57.8,58.4,22.4666
Scan001_085,0.762,0.047,-0.0004642,-2.32E-06,109244,109244,13695.87114,73.11871429,0.323,0.714285714,23.57142857,86.42857143,19.71428571,73.42857143,12,68.71428571,55.91428571,43.47871429,39.59442857,55.91428571,43.47871429,39.59442857,41.95228571,27.96628571,19.66014286,-13.05785714,-13.61671429,14.786,1.743857143,3.778714286,2.202142857,51,37.42857143,41.42857143,32.04771429
Scan001_086,0.935,0.018,-0.000198,1.55E-06,467691,467691,35032.9285,70.059,0.335,0.5,0,72,16.5,100,26.5,100,31.872,61.669,67.539,31.872,61.669,67.539,51.5285,44.267,35.839,30.582,-19.308,-33.7515,1.286,1.861,1.394,18,41,49.5,56.8335
Scan001_087,0.944,0.055,-0.0009921,-3.99E-06,118020.75,118020.75,13990.2315,73.959625,0.427625,0.5,10.625,64.625,4.75,70,23.125,76.25,36.729875,33.96175,47.18725,36.729875,33.96175,47.18725,43.43475,28.3215,21.040125,21.50275,-13.009125,-12.948125,1.711375,2.290375,1.36225,30.875,30.25,43.25,29.79175
Scan001_088,0.915,0.037,-0.000619,3.87E-06,183217.2,183217.2,18614.0254,73.5346,0.4186,1.4,30,84.8,23.4,83.4,20.2,80.8,58.1958,53.6846,51.7168,58.1958,53.6846,51.7168,41.559,31.9506,22.698,-33.2982,-29.7714,35.4932,1.4132,1.9898,1.4154,59.2,45.2,48.8,36.2
Scan001_089,0.928,0.033,-0.0006355,-1.68E-06,231904.75,231904.75,21786.679,86.761,0.3585,0.75,0,70.75,20.5,91.25,39.25,100,33.84375,53.804,70.41625,33.84375,53.804,70.41625,47.007,39.06175,23.518,26.94625,-4.723,-21.0385,1.25275,2.39775,1.99125,24.75,52.5,69,42.75
Scan001_090,0.949,0.038,-0.0009388,-1.29E-07,158144,158144,15919.44467,74.1365,0.430166667,0.833333333,6,64.16666667,15.83333333,77,15.33333333,76.83333333,32.61783333,46.07166667,45.4735,32.61783333,46.07166667,45.4735,43.26233333,30.89783333,23.87933333,11.005,-10.85966667,8.865,1.451833333,1.913166667,1.337,32.83333333,38,45.33333333,38.55566667
Scan001_091,0.989,0.021,-0.0003149,1.29E-07,494527.5,494527.5,38406.501,117.0385,0.484,1,0,100,18,75.5,0,100,49.623,46.331,50.034,49.623,46.331,50.034,65.2215,63.92,32.4335,-5.556,-18.8365,-90.2425,1.02,2.0555,2.014,40,49.5,30.5,56
Scan001_092,0.949,0.042,-0.0008735,-1.42E-06,237194.5,237194.5,24836.013,104.24025,0.3975,0.75,13,93,2,85.25,11.75,86,56.28775,47.586,50.3965,56.28775,47.586,50.3965,57.30975,42.268,27.275,0.765,-18.84725,-32.4495,1.3845,2.13025,1.5895,66.5,58.5,54.75,46.5
Scan001_093,0.908,0.053,-0.0008456,-1.29E-07,113494.125,113494.125,13426.93563,70.74625,0.428625,0.875,11.25,67.25,26.625,76.25,18.875,81.125,38.23575,52.090875,49.107375,38.23575,52.090875,49.107375,41.26475,27.4985,20.309,3.918,-33.31725,24.116,1.594375,2.15675,1.3565,35.75,50.375,41.5,32.12475
Scan001_094,0.742,0.061,-0.0004342,-5.15E-06,67598.63636,67598.63636,9750.630818,61.04554545,0.372818182,0.454545455,36,78.54545455,23.45454545,75,44.81818182,96.54545455,56.17163636,49.74981818,69.11209091,56.17163636,49.74981818,69.11209091,34.37736364,21.227,16.62781818,11.07563636,27.79409091,-42.556,1.584090909,2.158727273,1.379636364,55.27272727,50.54545455,64.54545455,23.75763636
Scan001_095,0.822,0.053,-0.000964,-5.80E-06,136584.1667,136584.1667,16608.96867,79.02633333,0.353,0,9,79.16666667,20.5,81.66666667,13.33333333,74.66666667,44.475,53.03233333,45.74833333,44.475,53.03233333,45.74833333,43.88566667,28.70416667,23.71633333,24.79133333,8.9155,-1.941,1.528666667,1.987333333,1.308666667,47.5,52.66666667,45.16666667,29.61133333
Scan001_096,0.846,0.033,-0.0002577,-2.06E-06,168903,168903,15732.4266,68.9004,0.292,0.4,0.2,54.4,36.8,93,23,79.4,23.5018,65.8276,53.3794,23.5018,65.8276,53.3794,37.4142,26.633,18.7744,11.1626,-41.9418,-22.4688,1.8258,2.6416,1.4518,24.6,61.4,51.2,28.4002
Scan001_097,0.767,0.072,-0.0001782,-2.41E-05,59051.53846,59051.53846,9035.139538,66.39930769,0.279076923,-0.769230769,8.076923077,52.07692308,40.46153846,84.23076923,33.53846154,75.53846154,29.23069231,63.09538462,55.69584615,29.23069231,63.09538462,55.69584615,30.03353846,18.77130769,14.29907692,-26.22953846,2.515769231,-19.87676923,1.843153846,2.336923077,1.294153846,34.07692308,63.92307692,55.53846154,18.79476923
Scan001_098,0.957,0.047,-0.001,-6.96E-06,136550,136550,14962.20271,75.18442857,0.353857143,0,12.71428571,73,15.71428571,81,42.85714286,93.57142857,43.89685714,52.03471429,70.47342857,43.89685714,52.03471429,70.47342857,40.38414286,29.85857143,20.78157143,-19.97142857,-6.774142857,-10.59114286,1.454428571,2.233571429,1.533857143,39,60.57142857,73.28571429,29.47614286
Scan001_099,0.807,0.059,-0.0007752,-3.99E-06,100954,100954,13488.77263,74.21625,0.318,0.625,33.625,87,25.75,83.5,18,77.5,60.382375,54.724125,49.00525,60.382375,54.724125,49.00525,42.652625,27.28475,16.905875,44.7875,10.64375,-39.735625,1.61675,2.7145,1.6925,55.875,51.875,54.375,24.750125
Scan001_100,0.938,0.052,-0.0009864,-2.58E-07,104280.4444,104280.4444,12198.40878,63.99922222,0.384777778,0.666666667,30.33333333,81.55555556,20.44444444,71.33333333,4.666666667,54.22222222,56.79111111,44.48433333,28.49033333,56.79111111,44.48433333,28.49033333,38.32844444,25.37888889,16.86155556,26.45066667,-4.983111111,22.91566667,1.746222222,2.633222222,1.603222222,57.33333333,41.22222222,23.88888889,22.33322222
Scan001_101,0.836,0.058,-0.0008693,-3.87E-07,104508.5,104508.5,13749.68163,75.812375,0.38675,0.75,19.75,79.75,26.375,85.625,16.125,77.5,49.4775,54.6585,47.671125,49.4775,54.6585,47.671125,42.692,27.817625,21.6,-4.857,0.744125,26.953625,1.565125,2.077375,1.302375,50.875,55,49.5,30.916625
Scan001_102,0.796,0.051,-0.0005894,1.29E-07,113709.7143,113709.7143,13894.94614,73.99357143,0.386428571,0.857142857,15,74,24.28571429,86.42857143,8.857142857,67.57142857,43.49242857,52.23071429,36.49514286,43.49242857,52.23071429,36.49514286,44.72885714,30.22757143,19.56542857,-18.767,28.57128571,-28.81428571,1.585285714,2.766857143,1.708142857,38.85714286,48.28571429,39.14285714,29.52385714
Scan001_103,0.962,0.039,-0.0009086,1.29E-07,192353.8,192353.8,19232.3416,83.0876,0.3222,1,20.4,81.8,30.2,98.2,2,68.4,52.311,64.3848,35.2072,52.311,64.3848,35.2072,49.685,36.8458,19.5232,-20.3244,-28.6032,-25.0728,1.3656,3.3286,2.3844,60.2,53.6,37.8,31.9332
Scan001_104,0.966,0.062,-0.001,-3.09E-06,107294.2222,107294.2222,13597.11189,72.21266667,0.449555556,0.555555556,21,79,24,76.55555556,9.888888889,67.11111111,48.979,50.15511111,39.75644444,48.979,50.15511111,39.75644444,40.62233333,30.77188889,21.59011111,-19.21655556,13.43544444,-13.267,1.338888889,1.946,1.497222222,42.88888889,47.88888889,37.55555556,30.37044444
Scan001_105,0.981,0.037,-0.0003368,2.58E-07,196151.2,196151.2,18627.5222,78.674,0.3752,1,5.6,83.6,5.6,58.4,4.8,52.8,45.5282,33.2002,27.0684,45.5282,33.2002,27.0684,53.3428,36.0634,18.93,21.7012,1.61696776,-7.0612,1.6332,4.277,2.6142,27,25.8,36.2,31.7336
Scan001_106,0.88,0.025,-0.0002252,1.93E-06,439472,439472,35759.994,104.5755,0.457,1,19,84.5,0,100,0,100,55.873,46.425,44.835,55.873,46.425,44.835,66.7835,56.826,31.7915,-88.263,-28.1125,3.213,1.1915,2.2555,1.8525,49.5,17.5,23,54.6665
Scan001_107,0.69,0.035,-0.0002331,-5.15E-07,114924.8333,114924.8333,12384.27017,67.96766667,0.435333333,0.666666667,40.33333333,88.66666667,32.83333333,85.33333333,21.16666667,76.33333333,64.098,61.68366667,47.92666667,64.098,61.68366667,47.92666667,33.4595,25.88933333,18.07,11.05416667,-14.64733333,-72.667,1.7325,2.281,1.386166667,58.83333333,65,44.83333333,29.61116667
Scan001_108,0.645,0.061,-0.0002614,-2.07E-05,80204.5,80204.5,11547.7355,76.259875,0.285625,-1.5,22.5,70.75,34.75,81.75,23.375,65.25,46.3275,58.119375,43.0565,46.3275,58.119375,43.0565,29.65325,23.609625,14.48425,4.48475,9.527375,35.1375,1.273125,2.59075,1.996,43,53.375,42.125,18.208375
Scan001_109,0.893,0.053,-0.0007985,-5.15E-06,111487.125,111487.125,13040.77025,74.100125,0.294,0.25,20.75,75.375,8.375,64,12.875,62.25,46.80125,37.554625,37.3815,46.80125,37.554625,37.3815,38.1225,25.692125,16.991375,18.91325,-21.83275,-10.939,1.674125,2.794125,1.6715,45.125,32.25,37.125,25.6665
Scan001_110,0.913,0.059,-0.001,-1.73E-05,101357.2222,101357.2222,12927.56911,70.71777778,0.385444444,-0.555555556,14.44444444,65.66666667,12.66666667,70.22222222,19.22222222,73.77777778,38.98722222,40.12633333,46.531,38.98722222,40.12633333,46.531,37.37122222,25.90344444,19.16488889,-7.936888889,30.75066667,-44.28622222,1.493333333,2.200777778,1.457777778,43.22222222,37.66666667,45,27.48133333
Scan001_111,0.91,0.04,-0.0007412,-2.83E-06,182000.4,182000.4,18769.4226,89.0896,0.3658,0.8,38.8,95.2,5.4,75,12.2,90.2,68.6572,41.323,56.154,68.6572,41.323,56.154,50.693,35.163,21.8288,-6.7208,14.1392,16.8242,1.4716,2.717,1.8146,61.6,47,69.4,33.9336
Scan001_112,0.983,0.034,-0.001,-4.38E-06,327515.6667,327515.6667,31760.22133,114.061,0.315666667,-0.333333333,1,95.66666667,0,100,0.666666667,73.66666667,46.22066667,50.84466667,38.94566667,46.22066667,50.84466667,38.94566667,66.213,50.619,29.09833333,54.29266667,19.05133333,1.238,1.345333333,3.148666667,2.179333333,33,37.33333333,51.66666667,50.55566667
Scan001_113,0.872,0.061,-0.001,-8.50E-06,97034.77778,97034.77778,13181.40067,74.44288889,0.365555556,0,14,70,22.66666667,86.33333333,12.66666667,69.88888889,39.84922222,53.90166667,41.19566667,39.84922222,53.90166667,41.19566667,40.49544444,29.04277778,20.47688889,-6.439222222,-1.491888889,8.959222222,1.553888889,2.169111111,1.452888889,36.33333333,55.44444444,42,30.074
Scan001_114,0.933,0.064,-0.001,-2.71E-06,103717.3333,103717.3333,13793.38589,75.00366667,0.345333333,0.777777778,32.66666667,87.55555556,21,85.11111111,15.33333333,73.22222222,58.59388889,51.86477778,43.576,58.59388889,51.86477778,43.576,42.48833333,30.101,18.82244444,18.06066667,-16.35666667,-16.35422222,1.481222222,2.657222222,1.749222222,56,48.22222222,41.22222222,29.74077778
Scan001_115,0.79,0.052,-0.0003045,-2.06E-06,88089.88889,88089.88889,11501.26767,66.10022222,0.425666667,0.555555556,13.22222222,64.77777778,9.777777778,63,17.22222222,68.55555556,39.36266667,35.856,42.97511111,39.36266667,35.856,42.97511111,36.68388889,25.70233333,18.24955556,0.050888889,-4.868555556,39.65833333,1.459444444,2.105444444,1.503666667,39.44444444,32.11111111,39.88888889,29.51855556
Scan001_116,0.819,0.069,-0.0007506,-9.15E-06,81992.2,81992.2,12064.8683,75.0146,0.3516,0,11.7,66.6,17.2,71.5,17.9,72.4,38.9456,43.2433,45.4542,38.9456,43.2433,45.4542,36.9087,27.8651,17.9872,38.1831,2.4369,-10.9117,1.3716,2.2406,1.6449,38.1,39.1,47.9,25.7334
Scan001_117,0.922,0.038,-0.0005405,-2.19E-06,230103.75,230103.75,22286.12225,94.178,0.47,0.5,10.25,88,26,95,11.5,87.5,50.00475,63.41,50.886,50.00475,63.41,50.886,50.4205,40.36125,28.69025,3.9515,10.82925,-114.434,1.3035,1.8205,1.39625,46,70.75,54.5,48.16675
Scan001_118,0.684,0.058,-0.0003687,-1.29E-06,62306.36364,62306.36364,9101.106818,53.36990909,0.388818182,0.636363636,36.90909091,84.63636364,31.63636364,76.63636364,17.27272727,63.63636364,59.37336364,54.80127273,38.82309091,59.37336364,54.80127273,38.82309091,31.03281818,21.84872727,16.10772727,-1.273363636,0.628727273,7.921363636,1.460454545,2.216545455,1.486090909,56.18181818,55.45454545,32.81818182,20.84854545
Scan001_119,0.644,0.048,-0.0003057,-1.16E-06,58492.63636,58492.63636,7664.059,42.83981818,0.364181818,0,26,66.09090909,39.90909091,79.45454545,28.45454545,65.63636364,44.88154545,60.08872727,45.96072727,44.88154545,60.08872727,45.96072727,26.83872727,18.52327273,12.68209091,-31.86418182,-1.617090909,-9.957727273,1.581818182,2.490272727,1.584272727,48,56.72727273,39.72727273,17.42418182
Scan001_120,0.589,0.051,-0.000255,-6.18E-06,65279.77778,65279.77778,9123.429,59.09066667,0.352666667,0.333333333,47.44444444,88.88888889,33.44444444,82.77777778,28.88888889,75.44444444,68.44344444,58.85988889,48.93888889,68.44344444,58.85988889,48.93888889,32.25888889,21.57744444,14.90588889,-1.740333333,1.231555556,-28.68522222,1.650555556,3.076222222,1.689777778,67.11111111,58,42.88888889,18.62955556
Scan002_001,0.797,0.075,-0.001,-3.41E-06,151728.6905,151728.6905,20262.19552,100.9095238,0.27747619,-0.023809524,73.02380952,151,62.54761905,135.047619,62.07142857,136.1666667,112.507381,99.2877381,99.34559524,112.507381,99.2877381,99.34559524,46.47411905,33.76935714,23.58261905,-0.450738095,-1.971238095,15.59945238,1.420666667,2.090571429,1.485666667,113.7142857,99.42857143,97.80952381,24.44440476
Scan002_002,0.765,0.079,-0.001,-4.77E-06,115494.0755,115494.0755,16534.49591,86.06324528,0.285264151,-0.018867925,77.22641509,143.9811321,59.26415094,127.1698113,67,131.4528302,111.4704717,93.91330189,99.55211321,111.4704717,93.91330189,99.55211321,41.29118868,29.85935849,21.16815094,-0.342132075,12.56013208,-19.15307547,1.424867925,2.147811321,1.526320755,111.5471698,92.98113208,98.09433962,21.13201887
Scan002_003,0.787,0.087,-0.002,-9.45E-06,108496.2759,108496.2759,16353.96378,88.99834483,0.273913793,-0.586206897,61.37931034,129.0344828,65.62068966,135.7758621,59.27586207,122.5862069,95.54896552,101.0777931,91.34665517,95.54896552,101.0777931,91.34665517,42.05644828,29.19327586,21.04531034,-1.497,-3.473810345,10.68482759,1.473068966,2.083672414,1.417,94.96551724,99.89655172,90.93103448,20.30462069
Scan002_004,0.775,0.087,-0.001,-7.00E-06,98439.26984,98439.26984,15080.6357,82.16088889,0.269269841,-0.333333333,63.96825397,129.031746,74.23809524,137.4444444,70.36507937,132,96.34307937,106.196873,101.2688571,96.34307937,106.196873,101.2688571,40.65885714,27.05052381,20.17849206,2.909365079,0.080079365,9.310333333,1.519587302,2.151126984,1.426507937,97.42857143,105.2698413,99.77777778,19.33861905
Scan002_005,0.77,0.083,-0.001,1.57E-06,110106,110106,16375.87823,89.07303571,0.281160714,0.821428571,58.69642857,128.8214286,75.33928571,143.3035714,66.92857143,133.3928571,93.79208929,108.8638929,99.94108929,93.79208929,108.8638929,99.94108929,42.30082143,30.284,21.44726786,2.023017857,-4.55175,-3.858446429,1.428214286,2.101767857,1.470553571,92.64285714,109.1964286,99.32142857,21.24401786
Scan002_006,0.784,0.081,-0.001,-4.43E-06,110017.9123,110017.9123,15868.14191,85.45436842,0.299087719,0,77.40350877,144.6491228,61.49122807,126.3859649,66.14035088,133.7719298,111.0440702,93.92419298,99.67361404,111.0440702,93.92419298,99.67361404,40.79480702,29.39473684,21.74685965,2.261298246,0.074350877,0.264105263,1.404017544,1.990491228,1.416350877,108.8245614,90.96491228,98.68421053,21.58478947
Scan002_007,0.778,0.087,-0.002,-4.08E-06,98826.25397,98826.25397,15119.13248,83.74657143,0.273174603,0.158730159,67.55555556,133.6031746,62.26984127,128.047619,63.46031746,128.0634921,100.1177937,95.19195238,96.18955556,100.1177937,95.19195238,96.18955556,40.32938095,27.9928254,20.76487302,2.278857143,4.414793651,-14.58888889,1.461809524,2.054095238,1.411428571,98.61904762,94.63492063,94.92063492,19.93125397
Scan002_008,0.779,0.09,-0.002,-5.58E-06,100540.871,100540.871,15696.08077,87.65795161,0.256693548,-0.048387097,64.64516129,129.5322581,69.30645161,133.4354839,62.53225806,129.0322581,97.63329032,101.1410968,95.6538871,97.63329032,101.1410968,95.6538871,41.22083871,28.82937097,19.85206452,-3.738870968,0.612306452,10.99793548,1.468774194,2.255548387,1.543725806,96.37096774,101.2258065,95.61290323,19.68820968
Scan002_009,0.761,0.09,-0.002,-3.35E-06,89547.76471,89547.76471,14447.25922,84.11332353,0.26425,0.117647059,79.76470588,145.5735294,68.04411765,130.9558824,69.88235294,133.7794118,112.7362059,99.68104412,101.1928824,112.7362059,99.68104412,101.1928824,40.10397059,28.05792647,19.90654412,4.320058824,-4.103161765,-10.54416176,1.4655,2.13225,1.475882353,112.7205882,98.11764706,99.55882353,18.67652941
Scan002_010,0.784,0.088,-0.002,-8.42E-06,102811.5574,102811.5574,15769.44075,84.35665574,0.268327869,-0.409836066,63.83606557,127.4754098,66.19672131,132.557377,74.04918033,141.442623,95.166,100.1429016,107.352541,95.166,100.1429016,107.352541,41.02437705,28.1505082,20.4154918,14.51355738,2.866754098,2.524409836,1.458721311,2.06452459,1.425606557,94.62295082,97.98360656,106.557377,19.64478689
Scan002_011,0.771,0.081,-0.001,-3.78E-06,108285.5088,108285.5088,15843.96956,84.75977193,0.288719298,-0.087719298,67.40350877,135.7192982,69.0877193,134.8070175,65.64912281,131.7017544,102.4373684,102.2585965,98.34805263,102.4373684,102.2585965,98.34805263,41.29270175,29.20759649,20.71792982,4.806192982,-0.197350877,-1.92122807,1.427964912,2.077578947,1.453491228,102.5087719,101.6140351,97.10526316,20.85380702
Scan002_012,0.776,0.092,-0.002,-8.57E-06,87422.76056,87422.76056,14096.33552,83.28026761,0.268915493,-0.183098592,68.76056338,132.9859155,62.05633803,126.4225352,70.30985915,135.2816901,101.1750282,93.46669014,102.8407606,101.1750282,93.46669014,102.8407606,40.07635211,27.58816901,19.97407042,5.880112676,-7.956070423,6.862859155,1.495140845,2.129760563,1.436169014,101.2816901,93.33802817,100.8169014,20.03757746
Scan002_013,0.77,0.08,-0.001,-5.43E-06,114098.2778,114098.2778,16364.02043,83.80262963,0.283333333,-0.222222222,60.53703704,129.7407407,65.27777778,130.9074074,63.42592593,127.9259259,93.70666667,96.90161111,95.82474074,93.70666667,96.90161111,95.82474074,41.68685185,28.81914815,20.89181481,15.1705,-1.092444444,-10.9697963,1.494314815,2.144055556,1.438407407,91.7962963,95.03703704,94.01851852,20.26540741
Scan002_014,0.761,0.098,-0.002,-6.95E-06,73360.9759,73360.9759,12610.47433,77.18085542,0.275650602,-0.240963855,71.85542169,132.2048193,69.3253012,128.7228916,68.57831325,128.4698795,101.7465542,99.0803494,98.44577108,101.7465542,99.0803494,98.44577108,36.95136145,26.10918072,18.78045783,-6.347879518,-5.601506024,-6.64960241,1.452662651,2.090361446,1.457819277,101.2409639,97.89156627,96.69879518,17.47786747
Scan002_015,0.763,0.093,-0.002,-1.14E-05,80330.63158,80330.63158,13258.37899,76.88844737,0.280026316,-0.618421053,70.14473684,132.2894737,71,130.1184211,59.93421053,122.2368421,101.0530921,99.68331579,90.64603947,101.0530921,99.68331579,90.64603947,37.38138158,26.32521053,19.46514474,1.342789474,-0.925921053,-3.342368421,1.439552632,2.020881579,1.402263158,102.0526316,99.06578947,87.80263158,18.45614474
Scan002_016,0.779,0.082,-0.001,-9.71E-06,109383.3684,109383.3684,15963.24856,88.114,0.267263158,-0.789473684,72.07017544,139.3333333,58.98245614,122.7719298,78.26315789,142.4736842,106.636193,90.77005263,110.961807,106.636193,90.77005263,110.961807,40.48415789,29.20759649,20.06605263,-5.218421053,-2.408421053,13.90038596,1.444666667,2.208964912,1.552280702,104.5263158,91.35087719,110.7192982,20.90636842
Scan002_017,0.767,0.091,-0.002,-8.20E-06,91589.53731,91589.53731,14730.30604,82.2948209,0.269880597,-0.417910448,72.89552239,137.5223881,72.49253731,137.238806,75.13432836,138.7014925,104.5912836,105.3889851,106.9718806,104.5912836,105.3889851,106.9718806,40.00138806,27.59304478,20.10786567,14.19173134,2.507671642,-23.91449254,1.459462687,2.091895522,1.442223881,103.7761194,106.6716418,107.0597015,19.49755224
