SampleName,VolumeDensity,SurfaceAreaDensity,MeanBreadthDensity,EulerNumberDensity,Volume,SurfaceArea,MeanBreadth,Sphericity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Box.Z.Min,Box.Z.Max,Centroid.X,Centroid.Y,Centroid.Z,Elli.Center.X,Elli.Center.Y,Elli.Center.Z,Elli.R1,Elli.R2,Elli.R3,Elli.Azim,Elli.Elev,Elli.Roll,Elli.R1/R2,Elli.R1/R3,Elli.R2/R3,InscrBall.Center.X,InscrBall.Center.Y,InscrBall.Center.Z,InscrBall.Radius, Yield Stress 
Scan013_014,0.357,0.089,1.64e-05,-1.19e-05,201679.6501,55125.153,222.4064324,0.093864865,-5.243243243,117.7132973,189.0064324,105.3014324,177.6868378,49.79597297,247.2422432,152.171973,141.0502162,154.8662162,152.171973,141.0502162,154.8662162,119.8276757,38.31891892,23.5077027,-21.87602703,-4.688513514,-5.656189189,3.136135135,5.412432432,1.700864865,150.9767838,143.6786216,161.9982973,12.24632432,32.81096267700195
Scan013_016,0.359,0.091,8.22e-05,-1.47e-05,163118.1567,45229.65278,213.8852391,0.137195652,-5.130434783,106.1832826,168.3996087,102.7490217,172.4728043,30.14978261,207.3346304,137.3366957,138.3389348,120.9007826,137.3366957,138.3389348,120.9007826,102.7268478,36.37591304,20.97173913,2.697347826,-14.47830435,8.366456522,2.92426087,5.298304348,1.845304348,135.214913,141.2447826,120.1599783,11.10147826,25.15582275390625
Scan013_017,0.363,0.088,0.0002148,-1.44e-05,135684.7591,36234.69414,222.6705714,0.115285714,-3.696428571,109.2980536,172.6068571,80.16941071,152.26925,50.84391071,220.4984464,140.4894286,114.7044821,134.0310893,140.4894286,114.7044821,134.0310893,90.99251786,36.26783929,21.55908929,-18.12057143,11.88519643,-24.01507143,2.607285714,4.581178571,1.725642857,138.16425,111.2989464,123.0422679,13.39439286,24.5070858001709
Scan013_018,0.401,0.093,7.11e-05,-1.69e-05,174767.3738,44279.91017,207.754375,0.113895833,-5.645833333,104.9735625,167.8122708,87.02510417,166.5876667,57.63404167,216.682375,137.3889375,125.4707292,132.92725,137.3889375,125.4707292,132.92725,90.797375,36.10172917,23.14010417,2.231770833,-2.1381875,-5.222604167,2.495020833,4.28575,1.675666667,136.928625,123.8023125,130.8055,12.055,34.67107009887695
Scan013_019,0.377,0.094,0.0001444,-1.64e-05,138573.4775,38006.87754,212.5942982,0.081789474,-4.50877193,105.5435965,168.9342281,69.77152632,148.9855789,56.81624561,224.8479474,137.3396842,107.5332105,145.8905614,137.3396842,107.5332105,145.8905614,94.3415614,37.99033333,22.04654386,1.137087719,3.188017544,-13.07045614,2.726701754,4.872245614,1.826017544,135.9658772,102.9010175,146.6329474,11.45133333,34.6611442565918
Scan013_020,0.404,0.095,5.08e-05,-1.53e-05,159673.7276,41329.28745,195.5500377,0.132132075,-4.528301887,108.4836415,172.6378868,67.30828302,141.028566,41.24450943,195.8247547,139.755717,102.871434,121.1532075,139.755717,102.871434,121.1532075,88.48966038,36.28984906,21.30198113,6.712188679,13.19520755,-40.37333962,2.507490566,4.226150943,1.73045283,140.4740755,95.59035849,122.000566,11.62241509,36.32316970825195
Scan013_021,0.344,0.088,5.6e-05,-1.95e-05,266609.2899,73851.19163,307.8889259,0.060703704,-12.96296296,104.0252963,178.9997407,81.50577778,166.8895185,14.21925926,234.0397778,140.8592593,123.2775556,120.0644444,140.8592593,123.2775556,120.0644444,130.4159259,43.65125926,26.26248148,22.85903704,-48.71055556,-4.473,3.634555556,6.723703704,1.831925926,139.7437037,120.898,89.26162963,10.81744444,29.46305274963379
Scan013_022,0.349,0.09,6.95e-06,-1.97e-05,317975.3411,88953.21883,321.8785217,0.068826087,-15.47826087,92.08665217,178.0235652,60.21973913,148.393,18.36943478,218.1167391,134.6071739,102.5496957,115.8656087,134.6071739,102.5496957,115.8656087,118.0471739,48.14121739,30.72721739,-5.117478261,13.1216087,1.993130435,2.992521739,4.605565217,1.610695652,141.2847826,105.9036522,91.68730435,10.995,23.60773658752441
Scan013_023,0.379,0.096,6.02e-05,-1.91e-05,264433.2291,72951.77463,311.2612667,0.0483,-11.33333333,116.5233667,197.9610333,73.66136667,165.5696,24.615,229.6175333,157.0437,119.4856,124.9847,157.0437,119.4856,124.9847,120.4724667,47.66396667,27.88833333,11.80006667,20.56376667,-7.880033333,2.733333333,5.129566667,1.916466667,155.8951,115.7885333,93.3166,11.3278,32.14975357055664
Scan013_024,0.357,0.093,3.66e-05,-2.01e-05,355321.7404,99878.55433,367.669381,0.024095238,-17.80952381,89.048,177.396,90.44752381,188.8550952,17.58214286,262.4200476,133.2694762,139.7942857,139.2064286,133.2694762,139.7942857,139.2064286,146.837381,53.59695238,29.6147619,11.45814286,-7.386619048,-40.67,2.951095238,5.826857143,1.984380952,132.2598095,128.061,116.1645714,11.63395238,31.74040412902832
Scan013_025,0.307,0.086,0.0001013,-1.97e-05,292285.9254,87922.45227,369.4898182,0.078181818,-16.04545455,109.298,184.6125455,130.3393636,211.5822727,19.87236364,231.204,147.9904091,171.9823182,126.0915,147.9904091,171.9823182,126.0915,131.4809091,44.12495455,26.16222727,13.27827273,0.242136364,-6.872909091,3.542909091,6.649772727,1.891,145.2854091,174.9269545,135.7665455,9.379409091,19.34063720703125
Scan013_026,0.337,0.089,-4.15e-05,-2.12e-05,503001.3924,142485.5981,347.7102857,0.056571429,-30.64285714,112.4470714,202.1947143,71.50957143,161.3882857,36.34514286,269.5053571,157.3774286,114.8552143,157.2967143,157.3774286,114.8552143,157.2967143,143.393,52.80821429,30.77035714,13.22942857,16.86242857,-42.01278571,3.575,6.658285714,1.834428571,170.0481429,106.2801429,140.9196429,9.534642857,7.75871467590332
Scan013_027,0.356,0.096,-8.79e-06,-1.98e-05,373291.1379,109121.6028,365.80445,0.02825,-19.35,111.6861,206.7477,58.1392,153.0172,8.26625,260.1107,159.0719,105.24025,134.6467,159.0719,105.24025,134.6467,153.89745,53.03105,32.67145,-15.4344,0.5184,-15.0384,3.8251,6.78705,1.7501,166.33495,99.3786,139.24005,10.2868,30.2110652923584
Scan013_028,0.378,0.095,-8.34e-05,-2.16e-05,565153.6674,154093.3836,405.9925,0.031071429,-29.42857143,59.7005,166.3742857,55.10828571,171.7539286,27.02928571,257.9588571,112.6293571,111.1731429,133.7667857,112.6293571,111.1731429,133.7667857,138.8135714,62.80071429,37.63571429,-11.06685714,33.90171429,3.490142857,3.070857143,4.555714286,1.647285714,117.0395,100.6381429,110.8725,10.84685714,33.763633728027344
Scan013_029,0.34,0.089,0.0001105,-1.8e-05,197924.5509,56305.27897,271.1681111,0.114388889,-8.416666667,81.33577778,147.8738611,81.64194444,157.1605833,31.43211111,234.8221944,114.7406111,119.6476389,130.7507778,114.7406111,119.6476389,130.7507778,124.5797778,38.89427778,22.69986111,-10.31086111,4.969111111,-15.10427778,3.776222222,6.291916667,1.740777778,113.48225,118.8909444,121.0338889,11.80402778,35.44806289672852
Scan013_030,0.364,0.092,5.49e-05,-1.51e-05,217513.2159,59878.89077,271.3079714,0.068485714,-7.028571429,103.2887143,172.9348571,120.0835429,196.8675714,42.51205714,261.1079143,138.0388286,158.0924286,152.7051143,138.0388286,158.0924286,152.7051143,133.4047714,41.0004,23.10468571,-14.68517143,29.64568571,-36.66874286,3.606057143,6.348085714,1.818942857,136.8783429,159.2890286,166.8992286,12.24622857,29.42173194885254
Scan013_031,0.379,0.093,3.07e-05,-1.48e-05,264064.4188,70953.52233,290.7338667,0.041066667,-8.766666667,89.58156667,171.8764,104.5832333,204.6964667,31.16673333,238.4960333,130.1746,153.0396333,133.0063667,130.1746,153.0396333,133.0063667,126.0804333,49.43906667,27.3228,-16.03,3.021033333,20.4595,2.937133333,5.353466667,1.930433333,137.2196,147.5676333,136.3622333,12.77696667,38.7679557800293
Scan013_032,0.376,0.094,-4.14e-05,-1.65e-05,341879.689,92187.5263,295.5721739,0.041347826,-13.04347826,104.0667826,192.239913,99.99352174,179.461087,19.807,251.1816087,148.7001739,139.9114348,139.850913,148.7001739,139.9114348,139.850913,143.5784348,43.67873913,31.43582609,-1.225478261,17.03404348,-43.72030435,3.822043478,5.837782609,1.5,149.7506522,141.763913,149.1116957,12.29956522,29.620241165161133
Scan013_034,0.374,0.091,0.000116,-1.71e-05,205951.4072,54883.32213,265.5036842,0.101447368,-7.763157895,98.75976316,168.0317632,80.34205263,163.5360526,31.03465789,213.0367105,132.6321053,123.1921579,121.7748158,132.6321053,123.1921579,121.7748158,101.3900789,41.72047368,23.80152632,-10.72065789,0.014315789,-11.80173684,2.484210526,4.598078947,1.867210526,131.8247632,123.4617895,117.3224737,11.40836842,31.282854080200195
Scan013_035,0.408,0.096,5.11e-05,-1.73e-05,189477.281,49146.21716,225.7744222,0.087088889,-6.422222222,115.3192,181.3672444,61.63957778,138.4646,40.16777778,209.6969778,148.0895333,99.42606667,121.4950667,148.0895333,99.42606667,121.4950667,96.35293333,37.26706667,22.8822,2.589155556,8.3304,-19.76435556,2.762244444,4.910444444,1.754044444,144.8733778,98.6642,105.1547111,11.63393333,38.06300354003906
Scan013_036,0.432,0.097,3.09e-05,-1.21e-05,155743.9404,39023.76981,193.3964828,0.095896552,-3.103448276,112.8452586,181.0653793,63.81789655,136.4403966,56.50177586,217.5190862,148.8816379,99.80753448,136.7967241,148.8816379,99.80753448,136.7967241,88.83974138,35.90774138,22.85005172,10.80331034,-4.332758621,5.441396552,2.522086207,4.005103448,1.626982759,149.774069,97.10462069,133.3998793,11.81343103,46.15804290771485
Scan013_037,0.342,0.088,0.0001478,-2.09e-05,230579.4875,64617.96942,335.9025161,0.055677419,-11.35483871,97.18019355,185.2347742,74.30722581,164.0802903,42.42741935,235.3060968,140.738871,119.0733548,141.3622903,140.738871,119.0733548,141.3622903,112.9924516,46.01509677,29.84893548,-0.923290323,12.02345161,12.885,2.533387097,4.090580645,1.587580645,140.0816129,111.6979032,142.3925161,11.83164516,25.41839027404785
Scan013_038,0.334,0.087,3.78e-05,-1.72e-05,318120.3931,89446.21032,341.5396364,0.029636364,-14.0,103.1191818,187.9524545,76.73409091,162.4023636,15.19654545,253.4977273,144.5615455,118.9047727,139.2016364,144.5615455,118.9047727,139.2016364,146.5062727,46.91640909,26.56036364,-20.708,31.95831818,-32.87545455,3.940181818,7.159818182,1.858772727,147.8737273,119.9856818,133.9296364,10.71554545,22.760297775268555
Scan013_040,0.358,0.093,-4.54e-05,-2.35e-05,394902.9617,111110.6774,308.7814737,0.025736842,-24.05263158,87.30305263,177.8932632,83.72594737,168.8052105,15.66236842,265.1961053,130.9768947,126.2525263,140.7114737,130.9768947,126.2525263,140.7114737,152.9156316,48.54747368,30.00757895,-24.45957895,14.28926316,-26.272,3.814526316,6.413105263,1.724526316,131.1962632,124.0419474,139.5107895,9.797,23.84318351745605
Scan013_041,0.306,0.086,5.86e-05,-2.33e-05,492900.7119,147505.6159,500.7445385,0.094769231,-33.07692308,93.40138462,192.7376154,81.95592308,185.955,14.41292308,247.5630769,143.6843846,133.6980769,126.8776923,143.6843846,133.6980769,126.8776923,145.2359231,61.30307692,33.72407692,-25.97715385,5.865230769,-22.31723077,2.582461538,4.964307692,1.980615385,149.9226154,133.1075385,150.9117692,9.891230769,20.595911026000977
Scan013_042,0.357,0.091,-5.48e-05,-2.65e-05,532455.296,145927.3773,349.9984286,0.032571429,-36.85714286,106.5427857,212.6915,107.3298571,194.8470714,15.22035714,253.1041429,161.99,152.1004286,124.7008571,161.99,152.1004286,124.7008571,146.0998571,56.984,32.95892857,4.620071429,-42.91564286,67.65742857,3.530285714,5.628428571,1.7415,166.2431429,148.5297857,121.7629286,10.803,30.0380802154541
Scan013_043,0.37,0.096,-4.25e-05,-2.34e-05,455250.7657,127219.1605,358.9504118,0.027705882,-27.0,118.1046471,213.0850588,74.45023529,187.5840588,33.281,257.2796471,167.6728235,134.6287647,150.8335294,167.6728235,134.6287647,150.8335294,131.2690588,60.14758824,35.35405882,-2.704941176,-46.74835294,37.47617647,2.413352941,4.208235294,1.774117647,169.6469412,131.3954118,165.1086471,10.73347059,38.28065872192383
Scan013_044,0.369,0.093,-4.08e-06,-2.14e-05,308478.8422,84760.76584,316.89016,0.04076,-15.92,78.3272,163.56116,87.0712,175.75848,34.461,272.38148,121.4454,131.627,156.67432,121.4454,131.627,156.67432,143.01168,46.17212,29.48192,-16.62604,28.45932,9.07928,3.50256,5.96764,1.69752,119.10732,128.80632,176.27272,11.26648,35.90605545043945
Scan013_045,0.308,0.085,0.0001308,-1.87e-05,338921.7745,99307.05942,427.2202632,0.066473684,-16.94736842,103.2554737,179.6334211,96.00442105,191.5252105,4.834052632,239.4789474,140.6331579,142.9775789,120.7988421,140.6331579,142.9775789,120.7988421,141.522,51.81331579,29.50163158,1.653947368,13.05189474,-1.564473684,3.438157895,6.249052632,1.905105263,142.3145263,147.8254737,119.7879474,10.60268421,22.12677955627441
Scan013_046,0.355,0.091,6.56e-05,-1.39e-05,247658.8711,69237.6998,291.2733,0.0853,-7.766666667,92.15333333,164.5899333,99.13363333,185.2249,20.39003333,222.5146667,127.3256667,143.2449333,119.0567333,127.3256667,143.2449333,119.0567333,122.215,46.57503333,24.9631,2.5164,27.64436667,-56.309,2.8148,5.490433333,1.967966667,124.9732333,142.7303667,102.5013667,12.08303333,29.80321884155273
Scan013_047,0.375,0.092,-2.9e-05,-1.62e-05,356691.6339,94822.62695,298.7973182,0.053090909,-13.45454545,104.2881818,187.2009545,96.356,193.6302727,8.182727273,239.3866818,146.7445,147.2868636,118.9976364,146.7445,147.2868636,118.9976364,137.0606364,49.79768182,30.67581818,15.70313636,-4.4535,-61.16227273,2.984409091,5.302272727,1.733636364,149.5438182,146.4542727,78.65440909,12.38540909,29.21246337890625
Scan013_048,0.352,0.093,7.22e-06,-1.68e-05,294010.5713,84042.4566,298.60052,0.04372,-12.56,108.37956,190.08672,81.04584,170.83556,31.96276,264.96024,150.5894,124.14544,145.97616,150.5894,124.14544,145.97616,143.9058,49.4998,25.89584,1.38768,-45.20796,7.49168,3.30428,6.38032,2.00436,149.08616,120.20948,158.41772,10.9972,35.9608039855957
Scan013_049,0.359,0.092,0.0002073,-1.76e-05,156874.1364,43940.56665,249.0017917,0.107083333,-5.833333333,108.4178125,178.2216458,65.17310417,145.9985833,61.9201875,234.4011667,142.30825,105.7641875,149.9530833,142.30825,105.7641875,149.9530833,93.29877083,41.42166667,23.72264583,-5.6846875,-4.406916667,-0.861625,2.315,4.2164375,1.80775,141.3680208,99.04185417,146.6490625,13.29233333,18.846174240112305
Scan013_051,0.377,0.094,8.19e-05,-1.89e-05,192543.139,52335.66973,230.8154634,0.093829268,-7.853658537,91.62309756,152.062878,78.85409756,152.0181707,55.28743902,224.0170732,121.8705854,115.4918537,140.7997805,121.8705854,115.4918537,140.7997805,98.68726829,38.08731707,20.765,0.209536585,-13.38546341,6.04697561,3.024731707,5.25897561,1.88002439,120.5212927,116.713,130.1091707,10.67819512,33.89249801635742
Scan013_052,0.417,0.094,5.65e-06,-1.55e-05,189975.1426,47423.08291,192.2732609,0.090478261,-6.065217391,113.9701957,180.8588043,52.03334783,122.7556739,55.94684783,219.394587,148.6122826,87.10069565,136.411,148.6122826,87.10069565,136.411,94.80715217,35.49328261,23.26376087,2.280869565,-2.7945,7.257543478,2.933652174,4.802304348,1.598869565,146.8355435,85.61747826,133.1382391,11.94015217,40.98429870605469
Scan013_053,0.316,0.087,0.000131,-1.99e-05,367576.4042,108871.7219,484.1521667,0.017,-19.94444444,82.05011111,179.2037778,79.19261111,190.3274444,14.89961111,269.4178889,130.2073889,130.4022778,147.4246111,130.2073889,130.4022778,147.4246111,149.7148333,61.5405,33.92255556,-9.364277778,9.857277778,9.812555556,2.535388889,5.029111111,2.036388889,130.6269444,128.1777778,119.2992222,12.38238889,25.671165466308597
Scan013_054,0.318,0.086,5.34e-05,-1.24e-05,317033.3628,92896.85462,365.0051429,0.024619048,-10.14285714,84.14938095,165.2372857,107.7672857,194.8032381,8.834809524,267.2310476,124.4887619,153.0689524,137.712,124.4887619,153.0689524,137.712,160.9653333,49.0822381,26.42938095,-18.06761905,59.82952381,1.129809524,4.240571429,8.235142857,2.007,118.701381,157.539619,142.0568571,10.38019048,20.58662414550781
Scan013_055,0.352,0.095,1.61e-06,-1.58e-05,320183.082,93565.31148,313.5329565,0.038478261,-12.43478261,104.1466087,179.7805652,95.12173913,184.4927391,18.28956522,260.2863913,141.4940435,142.0854348,137.3652609,141.4940435,142.0854348,137.3652609,146.2442609,47.20308696,27.70456522,-7.631086957,0.639043478,26.06452174,3.593043478,6.506695652,1.873217391,138.090087,138.8887826,135.055087,10.30295652,32.706451416015625
Scan013_056,0.346,0.096,6.56e-05,-1.64e-05,269062.7446,80656.01726,344.1694074,0.049481481,-10.74074074,108.9238519,188.7968519,75.17859259,167.1617037,19.86622222,255.7428889,148.3688889,123.2730741,133.8368889,148.3688889,123.2730741,133.8368889,142.7016296,51.65685185,25.22792593,3.094333333,-4.229814815,-46.18385185,3.143074074,6.041925926,2.119037037,149.4726296,124.1636296,92.52744444,10.72685185,28.4
Scan013_057,0.343,0.088,6.67e-05,-2.3e-05,325401.6485,90068.31086,356.9130455,0.060454545,-18.90909091,95.1035,181.7735455,61.2035,152.3826364,34.73486364,247.2354545,139.2856364,105.9774545,148.8744545,139.2856364,105.9774545,148.8744545,127.1360455,47.42322727,29.18763636,-24.98840909,22.62109091,-3.054636364,3.359409091,6.357545455,1.816954545,136.2677273,108.1290455,160.3983182,11.60618182,32.47251892089844
Scan013_058,0.341,0.091,5.17e-05,-2.05e-05,324886.8919,93849.83636,376.5511364,0.057636364,-16.77272727,113.8903636,202.815,109.5485,201.3120455,29.39109091,243.3110909,159.3709545,158.1128636,140.3306818,159.3709545,158.1128636,140.3306818,126.6424545,52.58654545,30.17154545,-8.506590909,-0.898090909,-8.498454545,2.831818182,5.311363636,1.861136364,155.472,156.9749545,138.355,11.07731818,25.16349220275879
Scan013_059,0.35,0.094,3.76e-05,-2.16e-05,349596.4002,101713.942,372.6065238,0.104809524,-19.04761905,75.48957143,163.225381,104.0934762,193.9285238,37.26366667,263.0323333,123.140619,147.468381,146.5809524,123.140619,147.468381,146.5809524,144.5001429,49.63047619,28.68295238,-6.78452381,13.81085714,-33.33504762,3.134428571,5.459857143,1.751285714,128.6733333,140.4823333,124.2122857,10.58428571,28.20936584472656
Scan013_060,0.341,0.091,6.85e-06,-1.89e-05,357129.5009,102873.2004,362.9136,0.02365,-17.35,105.16495,195.90975,109.4818,197.65485,11.2972,269.4791,151.68625,154.91325,137.94825,151.68625,154.91325,137.94825,164.7667,51.1202,26.44995,-8.51615,8.2169,-4.4802,4.97775,9.7122,1.9965,156.3237,157.334,160.54845,9.39895,28.24789047241211
Scan013_061,0.299,0.086,0.0001994,-2.04e-05,250132.1932,76313.64788,386.3912,0.14604,-14.28,104.70576,178.69764,139.46064,233.9528,55.25516,229.39708,142.87504,187.9004,144.43324,142.87504,187.9004,144.43324,102.62688,49.1698,25.05712,-14.28024,-3.18008,-16.412,2.2028,4.09624,1.91812,140.34236,203.4596,162.01812,10.06636,20.92848777770996
Scan013_062,0.343,0.09,7.77e-05,-1.92e-05,298088.817,84489.06042,350.83,0.060833333,-13.95833333,86.719,168.8455,96.36295833,195.55775,30.07991667,240.1799167,129.93425,148.7290833,133.176,129.93425,148.7290833,133.176,123.9454167,53.62708333,29.245125,8.113833333,-33.041375,-8.158416667,2.583333333,4.791625,1.888458333,127.2082083,151.7007917,128.0500417,11.404375,24.06559944152832
Scan013_063,0.369,0.092,9.06e-05,-1.67e-05,202801.5946,54966.60437,258.2546053,0.110026316,-7.263157895,113.2136316,183.4524737,94.69923684,177.1681842,55.54328947,235.8534474,151.3027105,134.8409211,148.1898947,151.3027105,134.8409211,148.1898947,107.5980789,41.695,23.27444737,-6.400763158,-12.01052632,12.85584211,2.812605263,5.212105263,1.876263158,149.5656316,138.6891842,150.0974211,11.48892105,35.08788299560547
Scan013_064,0.36,0.094,8.61e-05,-1.52e-05,215088.72,60841.80669,298.4749143,0.043285714,-6.942857143,103.7085429,178.4456571,106.2802,195.2931143,25.03491429,257.4340286,140.8302,150.6996286,141.8367143,140.8302,150.6996286,141.8367143,139.4090857,45.25557143,25.21051429,4.131971429,8.347314286,-9.759885714,3.303342857,6.266828571,1.908542857,138.0854857,148.5299714,163.4351714,12.05385714,8.16436767578125
Scan013_065,0.394,0.093,0.0002327,-2.12e-05,144766.5318,37481.80398,225.8029825,0.130035088,-6.263157895,97.68019298,162.907614,73.83219298,154.3031053,56.01061404,196.9071053,130.9183158,113.5558421,131.151,130.9183158,113.5558421,131.151,72.33321053,39.13138596,23.87496491,7.546315789,-16.14740351,-7.35077193,1.979859649,3.63077193,1.732052632,127.8124912,108.2184035,131.0995263,13.12712281,32.54454040527344
